"airline_name","link","title","author","author_country","date","content","lounge_name","airport","lounge_type","date_visit","type_traveller","overall_rating","comfort_rating","cleanliness_rating","bar_beverages_rating","catering_rating","washrooms_rating","wifi_connectivity_rating","staff_service_rating","recommended"
"qantas-airways","/lounge-reviews/qantas-airways","Qantas Club Lounge - Adelaide Airport","G Moloney","Australia","2011-05-01","A quiet comfortable lounge poor view outside. Food and beverages plentiful and good. I was doing some work with a colleague while waiting for our flight and found the wi-fi a bit slow but connection was easy and stable. Friendly staff who circulated constantly to keep the place clean.","QANTAS CLUB LOUNGE REVIEW","Adelaide Airport","","","","5.0","5","5","4.0","4.0","5.0","4.0","5.0","0"
"qantas-airways","/lounge-reviews/qantas-airways","Qantas First Class Lounge - Sydney Airport","P Walton","United Kingdom","2011-05-01","Stunning lounge. Food excellent surroundings tranquil and very comfortable. The lounge features a wall of green live plants. Washrooms and showers spotless and amenities were first class. Dining was excellent panoramic view of aprons.","QANTAS FIRST CLASS LOUNGE REVIEW","Sydney Airport","First Class","","","5.0","5","5","5.0","5.0","5.0","4.0","5.0","0"
"qantas-airways","/lounge-reviews/qantas-airways","Qantas Club Lounge Customer - Brisbane Airport","Wasim Shaikh","","2010-11-20","Pretty decent lounge with reasonable airside view. Food selection is limited and expected more in an international lounge. Fairly spacious. Fast internet access. Overall 3-Star standard.","QANTAS CLUB LOUNGE CUSTOMER REVIEW","Brisbane Airport","","","","4.0","4","5","4.0","3.0","4.0","5.0","4.0","0"
"qatar-airways","/lounge-reviews/qatar-airways","Qatar Airways First Class Lounge","MARGARET KAVANAGH","","2007-01-13","Excellent atmosphere coupled with perfect service. If only airport lounges be this way. Service is friendly and confident they seems like well trained and genuine hospitable staff who cares. Attention to details is remarkable the flowers plats music and candles etc. Beverage service is excellent; my champagne came with few strawberries. Selection of food is somewhat limited but well presented with care. Spa is the best bit and after my 7 hours journey I had massage which was unbelievably good.","QATAR AIRWAYS FIRST CLASS LOUNGE REVIEW","","First Class","","","5.0","5","5","5.0","5.0","5.0","5.0","5.0","0"
"sas-scandinavian-airlines","/lounge-reviews/sas-scandinavian-airlines","Sas Scandinavian Business Class Lounge Customer - Copenhagen Airport","Robert Riis","Denmark","2015-03-22","The lounge consists of two lounges with the same entrance the Scandinavian Lounge on the 4th floor and the Business Lounge on the 3rd. I believe EuroBonus Silver card holders can access the Business Lounge during Summer time and from mid-december until mid-January and it is thus more crowded than the Scandinavian Lounge. The food selection is ok nothing extraordinary. The beverage selection is quite disappointing (one red wine one white wine one beer). The space is rather nice in classic ""Danish"" design. The best lounge in CPH.","SAS SCANDINAVIAN BUSINESS CLASS LOUNGE CUSTOMER REVIEW","Copenhagen Airport","Business Class","","","3.0","4","4","2.0","3.0","3.0","3.0","3.0","1"
"sas-scandinavian-airlines","/lounge-reviews/sas-scandinavian-airlines","Sas Scandinavian Business Class Lounge Customer - Stockholm Arlanda Airport","D Minto","Sweden","2015-03-01","SAS is one of my favorite airlines but please do something about the Stockholm lounge. The offering of food and drinks compared to Copenhagen and Helsinki are incredibly poor and gives the wrong impression of Swedish service and cuisine to visitors.","SAS SCANDINAVIAN BUSINESS CLASS LOUNGE CUSTOMER REVIEW","Stockholm Arlanda Airport","Business Class","","","3.0","3","3","3.0","2.0","2.0","4.0","2.0","0"
"sas-scandinavian-airlines","/lounge-reviews/sas-scandinavian-airlines","Sas Scandinavian Business Class Lounge Customer","Erez HarTal","United States","2015-01-27","Nice lounge nice ikea style decor. View of one of the gates at terminal 5 ample seating. Got in due to star alliance gold status (United). Nice spread of snacks much better than the swissport lounge in terminal 5. Roomy enough seating. Staff pleasant and helpful. Food ok compared to a lounge in the US.","SAS SCANDINAVIAN BUSINESS CLASS LOUNGE CUSTOMER REVIEW","","Business Class","","","4.0","4","4","4.0","3.0","4.0","4.0","4.0","1"
"qantas-airways","/lounge-reviews/qantas-airways","Qantas First Class Lounge Customer - Sydney Airport","Diane Lewthwaite","","2010-09-06","Service was excellent. I had a long wait and after a very relaxing massage and shower I was tired. A member of staff spoke to me when I stirred just to check what flight I was on so he could wake me if I appeared to be sleeping through the flight boarding call. Could improve the amenities in the showers however for a first class lounge you expect female amenities rather than the more general ones.","QANTAS FIRST CLASS LOUNGE CUSTOMER REVIEW","Sydney Airport","First Class","","","5.0","5","5","5.0","5.0","3.0","5.0","5.0","0"
"qantas-airways","/lounge-reviews/qantas-airways","Qantas Club Business Class Lounge Customer - Honolulu Airport","Steve Conroy","","2010-09-01","As per previous comments - a small lounge which comfortably accommodates a full business/star class cabin and QF Club members. Not a lot is provided in the way of television entertainment however food and beverages are well stocked. Staff are very friendly and only too willing to help. Wi-Fi is confusing: as this lounge is shared with American Airlines it uses their pay- per-use wi-fi. This service is provided free to QF passengers. Talk to the desk staff who will provide you with details of how to log-in. This lounge certainly beats the cramped and uncomfortable departure lounges in HNL airport.","QANTAS CLUB BUSINESS CLASS LOUNGE CUSTOMER REVIEW","Honolulu Airport","Business Class","","","4.0","4","5","4.0","4.0","5.0","2.0","5.0","0"
"qantas-airways","/lounge-reviews/qantas-airways","Qantas Club Business Class Lounge Customer - Honolulu Airport","Nicholas Janides","","2010-08-28","Qantas Club at HNL is quite small but run by friendly staff who are available for assistance. The food and beverage areas are small but well stocked. I was there for a morning flight and was happy with the pastries cereal and fruits on offers.","QANTAS CLUB BUSINESS CLASS LOUNGE CUSTOMER REVIEW","Honolulu Airport","Business Class","","","5.0","4","5","5.0","5.0","5.0","5.0","5.0","0"
"sas-scandinavian-airlines","/lounge-reviews/sas-scandinavian-airlines","Sas Scandinavian Domestic Business Class Lounge Customer - Oslo Airport","M Jakobsen","Norway","2014-10-05","The lounge itself is nice but hard to find. Visited between 08.20-09.40. Food selection was a bowl of oatmeal som vegetables chips and dip. You cold also choose between apple and orange juice different kind of (coca cola brand) sodas beer or vine. The lounge is self serviced.","SAS SCANDINAVIAN DOMESTIC BUSINESS CLASS LOUNGE CUSTOMER REVIEW","Oslo Airport","Business Class","","","3.0","3","5","4.0","2.0","1.0","5.0","4.0","1"
"sas-scandinavian-airlines","/lounge-reviews/sas-scandinavian-airlines","Sas Scandinavian Business Class Lounge Customer - Copenhagen Airport","H Singler","Germany","2014-10-05","Unacceptable Internet (WiFi) access - Connection is disconnected several times during all my last stays the last 2 years at this Lounge. My colleagues had always the same problem. In no other lounge we had so much problems with internet access. Temperature especially during the summer months is way too high this is very inconvenient. After complaining several times at the front desk nothing happens even no explanation why this problem cannot be fixed. This is really unprofessional.","SAS SCANDINAVIAN BUSINESS CLASS LOUNGE CUSTOMER REVIEW","Copenhagen Airport","Business Class","","","3.0","4","3","3.0","2.0","3.0","1.0","3.0","0"
"sas-scandinavian-airlines","/lounge-reviews/sas-scandinavian-airlines","Sas Scandinavian Eurobonus Lounge Customer - Copenhagen Airport","A Petersen","Denmark","2014-08-06","Disappointed with this lounge in CPH. The lounge is features a modern design. Food selection is ok and food is quite tasty. Drinks selection very poor no wifi (staff informed me that wifi had not been working for over a month) and lounge very crowded.","SAS SCANDINAVIAN EUROBONUS LOUNGE CUSTOMER REVIEW","Copenhagen Airport","","","","2.0","2","3","2.0","3.0","3.0","1.0","3.0","0"
"qantas-airways","/lounge-reviews/qantas-airways","Qantas Business Class Lounge Customer - Sydney Airport","David Martin","","2010-08-04","Staff although helpful appeared to think keeping things clean was beneath them. The cleanliness of the place needed to be stepped up a notch for me. Quality of the food was average the fact they shut the coffee bar was completely odd. I was told to use a cheap vending machine? Range of wines and other beverages generally good.","QANTAS BUSINESS CLASS LOUNGE CUSTOMER REVIEW","Sydney Airport","Business Class","","","3.0","3","2","3.0","3.0","3.0","4.0","3.0","0"
"qantas-airways","/lounge-reviews/qantas-airways","Qantas (japan Airlines) Business Class Lounge Customer - San Francisco Airport","Rob Johnson","","2010-07-04","A really small and uninviting lounge compared to the normal QF fare. Incredibly quiet - everyone was whispering! No TV internet. Almost no food (packets of chips only for most of my stay then a few sandwiches) and no staff noticed when the wine ran out. Why not use the BA lounge instead?","QANTAS (JAPAN AIRLINES) BUSINESS CLASS LOUNGE CUSTOMER REVIEW","San Francisco Airport","Business Class","","","3.0","2","3","3.0","3.0","2.0","2.0","3.0","0"
